"type","dates","time_start","time_end","timezone","time_planned","break_time","leave_type","user_id"
free,2022-09-26,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-11-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-02-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-06-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
free,2022-07-15,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-04-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-09-28,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2022-07-16,08:00:00,13:00:00,+08:00,18000,0,not specified,"88357"
work,2022-04-22,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-02-08,15:00:00,22:00:00,+08:00,25140,60,not specified,"79765"
work,2022-08-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-04-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
free,2022-11-13,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2021-12-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"74042"
work,2022-03-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-06-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
free,2022-05-19,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-06-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-11-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-12-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-08-10,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-01-29,15:00:00,22:00:00,+08:00,25140,60,not specified,"83894"
work,2022-12-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-11-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-09-09,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2023-02-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-04-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2021-12-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"74042"
work,2022-02-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-07-01,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-07-26,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-06-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-10-07,08:00:00,15:00:00,+08:00,25200,0,not specified,"74049"
work,2022-08-17,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-12-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-07-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-05-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-01-24,08:00:00,15:00:00,+08:00,25140,60,not specified,"74049"
work,2021-12-11,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2023-01-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-08-11,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83884"
work,2023-06-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-03-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-05-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"74465"
work,2022-04-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-02-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-08-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-04-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-07-19,08:00:00,22:00:00,+08:00,50400,0,not specified,"74461"
work,2022-08-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-05-14,08:00:00,15:00:00,+08:00,25200,0,not specified,"120696"
work,2021-12-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-01-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-06-04,08:00:00,13:00:00,+08:00,18000,0,not specified,"83902"
work,2022-07-27,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2023-02-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-06-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"74461"
work,2022-04-20,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
free,2022-06-24,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-10-03,08:00:00,15:00:00,+08:00,25200,0,not specified,"120696"
work,2022-01-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-03-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2021-12-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-09-22,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-08-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-02-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-02-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-10-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2023-02-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-03-04,09:30:00,17:00:00,+08:00,27000,0,not specified,"90710"
work,2022-04-10,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2023-03-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-12-02,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2023-09-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-11-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-06-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-08-06,08:00:00,13:00:00,+08:00,18000,0,not specified,"88357"
work,2022-11-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-09-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
free,2022-06-05,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2021-11-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-02-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-05-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-02-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-12-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-12-28,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
free,2022-08-13,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-01-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-08-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-03-21,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-09-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-03-14,15:00:00,22:00:00,+08:00,25200,0,not specified,"91338"
free,2022-07-29,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-06-25,15:00:00,22:00:00,+08:00,25200,0,not specified,"83884"
work,2022-05-10,08:30:00,22:00:00,+08:00,45000,3600,not specified,"87864"
fake,2022-08-03,,,+06:00,0,,not specified,"138225"
work,2023-08-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2023-08-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-06-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-02-21,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-09-04,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2022-04-05,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2023-02-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2023-07-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-03-25,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-01-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-06-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-03-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-01-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-01-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2021-11-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2023-04-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2021-12-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"79765"
free,2022-11-19,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-02-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-10-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-09-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"120696"
work,2022-06-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-06-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2021-12-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-08-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-08-25,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-04-26,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2022-12-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-11-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-02-24,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2021-12-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-06-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-12-05,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
free,2022-09-16,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
free,2022-07-04,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-06-16,15:30:00,21:30:00,+08:00,21600,0,not specified,"84932"
work,2022-05-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2021-11-29,15:30:00,21:30:00,+08:00,21600,0,not specified,"74044"
work,2022-07-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
fake,2022-10-22,,,+06:00,0,,not specified,"74054"
work,2022-11-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-04-30,15:00:00,22:00:00,+08:00,25200,0,not specified,"83888"
free,2022-07-21,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-03-05,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2023-07-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
free,2022-06-20,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-01-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-02-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-03-09,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2021-12-27,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-03-16,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2022-01-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-01-20,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2023-05-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-05-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-06-17,08:00:00,15:00:00,+08:00,25200,0,not specified,"79765"
work,2022-12-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2023-08-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-06-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-09-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-01-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-01-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-09-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2023-01-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-09-11,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-11-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-09-23,08:00:00,15:00:00,+08:00,25140,60,not specified,"120694"
work,2022-09-21,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-09-07,08:00:00,15:00:00,+08:00,21600,3600,not specified,"74054"
work,2023-06-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2023-06-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-09-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
free,2022-08-03,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-03-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2021-11-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-06-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-01-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
fake,2022-10-04,,,+06:00,0,,not specified,"146166"
work,2022-05-14,08:00:00,13:00:00,+08:00,18000,0,not specified,"88347"
work,2022-01-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-02-14,08:00:00,15:00:00,+08:00,25140,60,not specified,"74050"
work,2022-07-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-01-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-05-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-08-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-08-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-06-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-10-01,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2023-07-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-02-17,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-12-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-08-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-01-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2023-02-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-04-07,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2023-10-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2021-10-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-01-28,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-02-22,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2022-05-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
free,2022-10-28,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2023-10-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-12-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-06-10,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2021-12-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-04-11,08:00:00,15:00:00,+08:00,25200,0,not specified,"74461"
work,2022-10-06,15:00:00,22:00:00,+08:00,25200,0,not specified,"120694"
free,2022-02-17,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-06-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2021-10-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-01-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2023-03-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2021-11-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2021-11-14,15:30:00,21:30:00,+08:00,21600,0,not specified,"74053"
work,2022-04-25,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
free,2022-11-13,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-04-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-09-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-02-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"91338"
work,2023-03-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-03-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-03-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-06-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-01-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-04-27,08:00:00,15:00:00,+08:00,25200,0,not specified,"79738"
work,2022-01-13,08:30:00,14:30:00,+08:00,21600,0,not specified,"84932"
work,2022-10-15,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83884"
work,2022-08-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2021-12-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-08-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-12-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-09-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-08-23,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2022-03-18,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
free,2022-02-12,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-06-01,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-03-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-07-31,15:00:00,22:00:00,+08:00,25200,0,not specified,"79765"
work,2023-09-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-01-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-09-15,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2023-08-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-06-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-05-05,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2021-12-02,08:30:00,14:30:00,+08:00,21600,0,not specified,"74044"
work,2022-07-21,08:00:00,15:00:00,+08:00,25200,0,not specified,"128325"
work,2023-06-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-06-12,15:00:00,22:00:00,+08:00,25200,0,not specified,"120694"
work,2022-07-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-04-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-02-10,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2022-06-15,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2021-11-23,09:00:00,17:00:00,+08:00,25200,3600,not specified,"75952"
work,2022-05-18,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2022-03-21,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
free,2021-12-13,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-10-13,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-05-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2023-08-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
free,2022-07-21,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
free,2022-11-29,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-06-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2021-12-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-10-28,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2021-12-14,08:30:00,14:30:00,+08:00,18000,3600,not specified,"75986"
work,2023-03-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-10-08,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83888"
free,2022-12-10,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-11-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
fake,2022-09-27,,,+06:00,0,,not specified,"146166"
work,2022-09-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2023-02-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
